reporter,partner,weight,region
Argentina,Syrian Arab Republic,33168000.0,Americas
Argentina,Thailand,1890000.0,Americas
Argentina,Trinidad and Tobago,3080000.0,Americas
Argentina,Turkey,32981000.0,Americas
Argentina,United Kingdom,10453000.0,Americas
Argentina,United States of America,188789000.0,Americas
Argentina,Uruguay,17006000.0,Americas
Argentina,USSR,165468000.0,Americas
Argentina,Venezuela (Bolivarian Republic of),15446000.0,Americas
Argentina,Yugoslav SFR,477000.0,Americas
Australia,Algeria,7980000.0,Oceania
Australia,Argentina,1447000.0,Oceania
Australia,Austria,2447000.0,Oceania
Australia,Bahamas,354000.0,Oceania
Australia,Bangladesh,13358000.0,Oceania
Australia,Barbados,1227000.0,Oceania
Australia,Belgium-Luxembourg,50849000.0,Oceania
Australia,Belize,7000.0,Oceania
Australia,Brazil,16614000.0,Oceania
Australia,Brunei Darussalam,4327000.0,Oceania
Australia,Bulgaria,1356000.0,Oceania
Australia,Cabo Verde,1240000.0,Oceania
Australia,Cameroon,182000.0,Oceania
Australia,Canada,111330000.0,Oceania
Australia,Chile,756000.0,Oceania
Australia,"China, Hong Kong SAR",99226000.0,Oceania
Australia,"China, Taiwan Province of",265277000.0,Oceania
Australia,Colombia,15787000.0,Oceania
Australia,Costa Rica,16000.0,Oceania
Australia,Cuba,3188000.0,Oceania
Australia,Cyprus,355000.0,Oceania
Australia,Denmark,3018000.0,Oceania
Australia,Egypt,256954000.0,Oceania
Australia,Fiji,15481000.0,Oceania
Australia,Finland,2660000.0,Oceania
Australia,France,207525000.0,Oceania
Australia,French Guiana,1000.0,Oceania
Australia,Greece,14759000.0,Oceania
Australia,Honduras,2000.0,Oceania
Australia,Hungary,2402000.0,Oceania
Australia,Iceland,117000.0,Oceania
Australia,India,72004000.0,Oceania
Australia,Indonesia,131234000.0,Oceania
Australia,Ireland,1235000.0,Oceania
Australia,Israel,11717000.0,Oceania
Australia,Italy,252766000.0,Oceania
Australia,Jamaica,341000.0,Oceania
Australia,Japan,1307948000.0,Oceania
Australia,Jordan,6363000.0,Oceania
Australia,Kenya,8525000.0,Oceania
Australia,Kiribati,2005000.0,Oceania
Australia,Kuwait,64292000.0,Oceania
Australia,Malawi,2000.0,Oceania
Australia,Malaysia,146256000.0,Oceania
Australia,Mexico,18135000.0,Oceania
Australia,Morocco,2245000.0,Oceania
Australia,Netherlands,42321000.0,Oceania
Australia,Netherlands Antilles (former),313000.0,Oceania
Australia,New Zealand,108284000.0,Oceania
Australia,Nigeria,2556000.0,Oceania
Australia,Norway,5349000.0,Oceania
Australia,Oman,28961000.0,Oceania
Australia,Panama,94000.0,Oceania
Australia,Papua New Guinea,59867000.0,Oceania
Australia,Paraguay,3000.0,Oceania
Australia,Peru,12514000.0,Oceania
Australia,Philippines,45093000.0,Oceania
Australia,Poland,42761000.0,Oceania
Australia,Portugal,17891000.0,Oceania
Australia,Republic of Korea,207815000.0,Oceania
Australia,Réunion,829000.0,Oceania
Australia,Singapore,94560000.0,Oceania
Australia,Solomon Islands,4258000.0,Oceania
Australia,Spain,46419000.0,Oceania
Australia,Sri Lanka,13571000.0,Oceania
Australia,Sweden,12319000.0,Oceania
Australia,Switzerland,7603000.0,Oceania
Australia,Syrian Arab Republic,272000.0,Oceania
Australia,Thailand,22866000.0,Oceania
Australia,Tonga,2581000.0,Oceania
Australia,Trinidad and Tobago,10804000.0,Oceania
Australia,Turkey,16868000.0,Oceania
Australia,United Kingdom,176046000.0,Oceania
Australia,United States of America,715988000.0,Oceania
Australia,Uruguay,2437000.0,Oceania
Australia,USSR,640502000.0,Oceania
Australia,Venezuela (Bolivarian Republic of),2428000.0,Oceania
Australia,Yugoslav SFR,47761000.0,Oceania
Australia,Zimbabwe,2581000.0,Oceania
Austria,Algeria,5020000.0,Europe
Austria,Argentina,470000.0,Europe
Austria,Australia,732000.0,Europe
Austria,Bangladesh,2786000.0,Europe
Austria,Belgium-Luxembourg,7565000.0,Europe
Austria,Brazil,3242000.0,Europe
Austria,Bulgaria,4312000.0,Europe
Austria,Cabo Verde,12000.0,Europe
Austria,Cameroon,405000.0,Europe
Austria,Canada,3869000.0,Europe
Austria,Chile,62000.0,Europe
Austria,"China, Hong Kong SAR",1266000.0,Europe
Austria,"China, Taiwan Province of",900000.0,Europe
Austria,Colombia,57000.0,Europe
Austria,Cuba,14000.0,Europe
Austria,Cyprus,1046000.0,Europe
Austria,Denmark,2885000.0,Europe
Austria,Egypt,1925000.0,Europe
Austria,Finland,2876000.0,Europe
Austria,France,15723000.0,Europe
Austria,Greece,2419000.0,Europe
Austria,Honduras,8000.0,Europe
Austria,Hungary,22372000.0,Europe
Austria,Iceland,203000.0,Europe
Austria,India,109000.0,Europe
Austria,Indonesia,348000.0,Europe
Austria,Ireland,74000.0,Europe
Austria,Israel,1267000.0,Europe
Austria,Italy,176553000.0,Europe
Austria,Japan,17787000.0,Europe
Austria,Jordan,613000.0,Europe
Austria,Kenya,35000.0,Europe
Austria,Kuwait,1212000.0,Europe
Austria,Malawi,174000.0,Europe
Austria,Malaysia,75000.0,Europe
Austria,Morocco,896000.0,Europe
Austria,Netherlands,13418000.0,Europe
Austria,Netherlands Antilles (former),6000.0,Europe
Austria,New Zealand,155000.0,Europe
Austria,Nigeria,4015000.0,Europe
Austria,Norway,2289000.0,Europe
Austria,Oman,324000.0,Europe
Austria,Panama,56000.0,Europe
Austria,Paraguay,170000.0,Europe
Austria,Philippines,6000.0,Europe
Austria,Poland,35472000.0,Europe
Austria,Portugal,3050000.0,Europe
Austria,Republic of Korea,33000.0,Europe
Austria,Réunion,10000.0,Europe
Austria,Singapore,429000.0,Europe
Austria,Spain,12174000.0,Europe
Austria,Sri Lanka,214000.0,Europe
Austria,Sweden,6330000.0,Europe
Austria,Switzerland,58736000.0,Europe
Austria,Syrian Arab Republic,1102000.0,Europe
Austria,Thailand,1097000.0,Europe
Austria,Trinidad and Tobago,125000.0,Europe
Austria,Turkey,1473000.0,Europe
Austria,United Kingdom,14105000.0,Europe
Austria,United States of America,15081000.0,Europe
Austria,USSR,13044000.0,Europe
Austria,Venezuela (Bolivarian Republic of),981000.0,Europe
Austria,Yugoslav SFR,13578000.0,Europe
Bahamas,Argentina,3000.0,Americas
Bahamas,Barbados,1000.0,Americas
Bahamas,Belize,25000.0,Americas
Bahamas,Canada,3667000.0,Americas
Bahamas,"China, Hong Kong SAR",1000.0,Americas
Bahamas,Costa Rica,66000.0,Americas
Bahamas,France,19000.0,Americas
Bahamas,India,2000.0,Americas
Bahamas,Italy,1000.0,Americas
Bahamas,Jamaica,127000.0,Americas
Bahamas,Martinique,2000.0,Americas
Bahamas,Netherlands,45000.0,Americas
Bahamas,Netherlands Antilles (former),39000.0,Americas
Bahamas,Panama,109000.0,Americas
Bahamas,Paraguay,2000.0,Americas
Bahamas,Portugal,1000.0,Americas
Bahamas,Republic of Korea,14000.0,Americas
Bahamas,Spain,29000.0,Americas
Bahamas,Switzerland,68000.0,Americas
Bahamas,Trinidad and Tobago,2000.0,Americas
Bahamas,United Kingdom,4107000.0,Americas
Bahamas,United States of America,3165000.0,Americas
Bangladesh,Australia,6000.0,Asia
Bangladesh,Belgium-Luxembourg,2031000.0,Asia
Bangladesh,Bulgaria,111000.0,Asia
Bangladesh,Canada,317000.0,Asia
Bangladesh,"China, Hong Kong SAR",698000.0,Asia
Bangladesh,Colombia,48000.0,Asia
Bangladesh,Egypt,4530000.0,Asia
Bangladesh,France,133000.0,Asia
Bangladesh,India,3000.0,Asia
Bangladesh,Italy,60000.0,Asia
Bangladesh,Japan,812000.0,Asia
Bangladesh,Kenya,12000.0,Asia
Bangladesh,Kuwait,1878000.0,Asia
Bangladesh,Malaysia,73000.0,Asia
Bangladesh,Mexico,4000.0,Asia
Bangladesh,Netherlands,479000.0,Asia
Bangladesh,New Zealand,8000.0,Asia
Bangladesh,Oman,1349000.0,Asia
Bangladesh,Poland,1008000.0,Asia
Bangladesh,Portugal,39000.0,Asia
Bangladesh,Singapore,1988000.0,Asia
Bangladesh,Spain,29000.0,Asia
Bangladesh,Sri Lanka,93000.0,Asia
Bangladesh,Sweden,3000.0,Asia
Bangladesh,Thailand,157000.0,Asia
Bangladesh,United Kingdom,14219000.0,Asia
Bangladesh,United States of America,9394000.0,Asia
Bangladesh,USSR,3179000.0,Asia
Barbados,Australia,17000.0,Americas
Barbados,Bahamas,71000.0,Americas
Barbados,Canada,2179000.0,Americas
Barbados,France,3000.0,Americas
Barbados,Italy,2000.0,Americas
Barbados,Jamaica,457000.0,Americas
Barbados,Japan,4000.0,Americas
Barbados,Martinique,86000.0,Americas
Barbados,Netherlands,104000.0,Americas
Barbados,Netherlands Antilles (former),231000.0,Americas
Barbados,Singapore,1000.0,Americas
Barbados,Spain,99000.0,Americas
Barbados,Trinidad and Tobago,2430000.0,Americas
Barbados,United Kingdom,18304000.0,Americas
Barbados,United States of America,6392000.0,Americas
Barbados,USSR,3828000.0,Americas
Belgium-Luxembourg,Algeria,62787000.0,Europe
Belgium-Luxembourg,Argentina,532000.0,Europe
Belgium-Luxembourg,Australia,118340000.0,Europe
Belgium-Luxembourg,Austria,22421000.0,Europe
Belgium-Luxembourg,Bahamas,1293000.0,Europe
Belgium-Luxembourg,Bangladesh,695000.0,Europe
Belgium-Luxembourg,Barbados,4717000.0,Europe
Belgium-Luxembourg,Belize,356000.0,Europe
Belgium-Luxembourg,Brazil,45417000.0,Europe
Belgium-Luxembourg,Brunei Darussalam,28000.0,Europe
Belgium-Luxembourg,Bulgaria,943000.0,Europe
Belgium-Luxembourg,Cabo Verde,596000.0,Europe
Belgium-Luxembourg,Cameroon,8463000.0,Europe
Belgium-Luxembourg,Canada,79532000.0,Europe
Belgium-Luxembourg,Chile,4387000.0,Europe
Belgium-Luxembourg,"China, Hong Kong SAR",46973000.0,Europe
Belgium-Luxembourg,"China, Macao SAR",84000.0,Europe
Belgium-Luxembourg,"China, Taiwan Province of",35796000.0,Europe
Belgium-Luxembourg,Colombia,1604000.0,Europe
Belgium-Luxembourg,Costa Rica,1600000.0,Europe
Belgium-Luxembourg,Cuba,21538000.0,Europe
Belgium-Luxembourg,Cyprus,4078000.0,Europe
Belgium-Luxembourg,Denmark,56067000.0,Europe
Belgium-Luxembourg,Egypt,40966000.0,Europe
Belgium-Luxembourg,Faroe Islands,50000.0,Europe
Belgium-Luxembourg,Fiji,18771000.0,Europe
Belgium-Luxembourg,Finland,12755000.0,Europe
Belgium-Luxembourg,France,2213645000.0,Europe
Belgium-Luxembourg,French Guiana,551000.0,Europe
Belgium-Luxembourg,Greece,82836000.0,Europe
Belgium-Luxembourg,Guadeloupe,3094000.0,Europe
Belgium-Luxembourg,Guatemala,900000.0,Europe
Belgium-Luxembourg,Honduras,930000.0,Europe
Belgium-Luxembourg,Hungary,4934000.0,Europe
Belgium-Luxembourg,Iceland,1934000.0,Europe
Belgium-Luxembourg,India,41335000.0,Europe
Belgium-Luxembourg,Indonesia,17511000.0,Europe
Belgium-Luxembourg,Ireland,37244000.0,Europe
Belgium-Luxembourg,Israel,8277000.0,Europe
Belgium-Luxembourg,Italy,505918000.0,Europe
Belgium-Luxembourg,Jamaica,3999000.0,Europe
Belgium-Luxembourg,Japan,269143000.0,Europe
Belgium-Luxembourg,Jordan,41073000.0,Europe
Belgium-Luxembourg,Kenya,14759000.0,Europe
Belgium-Luxembourg,Kiribati,85000.0,Europe
Belgium-Luxembourg,Kuwait,13965000.0,Europe
Belgium-Luxembourg,Malawi,509000.0,Europe
Belgium-Luxembourg,Malaysia,23869000.0,Europe
Belgium-Luxembourg,Martinique,2781000.0,Europe
Belgium-Luxembourg,Mexico,18911000.0,Europe
Belgium-Luxembourg,Morocco,11000000.0,Europe
Belgium-Luxembourg,Netherlands,1706713000.0,Europe
Belgium-Luxembourg,Netherlands Antilles (former),2245000.0,Europe
Belgium-Luxembourg,New Zealand,1021000.0,Europe
Belgium-Luxembourg,Nigeria,29249000.0,Europe
Belgium-Luxembourg,Norway,14973000.0,Europe
Belgium-Luxembourg,Oman,9007000.0,Europe
Belgium-Luxembourg,Panama,4893000.0,Europe
Belgium-Luxembourg,Papua New Guinea,12866000.0,Europe
Belgium-Luxembourg,Paraguay,155000.0,Europe
Belgium-Luxembourg,Peru,38430000.0,Europe
Belgium-Luxembourg,Philippines,10597000.0,Europe
Belgium-Luxembourg,Poland,29973000.0,Europe
Belgium-Luxembourg,Portugal,14190000.0,Europe
Belgium-Luxembourg,Republic of Korea,48242000.0,Europe
Belgium-Luxembourg,Réunion,3335000.0,Europe
Belgium-Luxembourg,Singapore,19173000.0,Europe
Belgium-Luxembourg,Solomon Islands,1021000.0,Europe
Belgium-Luxembourg,Spain,48866000.0,Europe
Belgium-Luxembourg,Sri Lanka,17614000.0,Europe
Belgium-Luxembourg,Sweden,32090000.0,Europe
Belgium-Luxembourg,Switzerland,52419000.0,Europe
Belgium-Luxembourg,Syrian Arab Republic,13222000.0,Europe
Belgium-Luxembourg,Thailand,14254000.0,Europe
Belgium-Luxembourg,Tonga,4445000.0,Europe
Belgium-Luxembourg,Trinidad and Tobago,8181000.0,Europe
Belgium-Luxembourg,Turkey,3301000.0,Europe
Belgium-Luxembourg,United Kingdom,459647000.0,Europe
Belgium-Luxembourg,United States of America,462002000.0,Europe
Belgium-Luxembourg,Uruguay,345000.0,Europe
Belgium-Luxembourg,USSR,124408000.0,Europe
Belgium-Luxembourg,Venezuela (Bolivarian Republic of),8026000.0,Europe
Belgium-Luxembourg,Yugoslav SFR,6928000.0,Europe
Belgium-Luxembourg,Zimbabwe,1133000.0,Europe
Belize,Bahamas,1000.0,Americas
Belize,Barbados,216000.0,Americas
Belize,Canada,116000.0,Americas
Belize,Denmark,8000.0,Americas
Belize,France,92000.0,Americas
Belize,Guatemala,77000.0,Americas
Belize,Honduras,161000.0,Americas
Belize,Jamaica,314000.0,Americas
Belize,Martinique,3000.0,Americas
Belize,Mexico,6262000.0,Americas
Belize,Netherlands,44000.0,Americas
Belize,Panama,1000.0,Americas
Belize,Portugal,174000.0,Americas
Belize,Spain,204000.0,Americas
Belize,Trinidad and Tobago,387000.0,Americas
Belize,United Kingdom,23741000.0,Americas
Belize,United States of America,23491000.0,Americas
Belize,USSR,897000.0,Americas
Brazil,Algeria,74734000.0,Americas
Brazil,Argentina,111509000.0,Americas
Brazil,Australia,33248000.0,Americas
Brazil,Austria,89472000.0,Americas
Brazil,Bahamas,1443000.0,Americas
Brazil,Bangladesh,1632000.0,Americas
Brazil,Barbados,232000.0,Americas
Brazil,Belgium-Luxembourg,114256000.0,Americas
Brazil,Bulgaria,22107000.0,Americas
Brazil,Cabo Verde,502000.0,Americas
Brazil,Canada,119586000.0,Americas
Brazil,Chile,15389000.0,Americas
Brazil,"China, Hong Kong SAR",11870000.0,Americas
Brazil,"China, Macao SAR",10000.0,Americas
Brazil,"China, Taiwan Province of",3258000.0,Americas
Brazil,Colombia,1598000.0,Americas
Brazil,Costa Rica,335000.0,Americas
Brazil,Cyprus,6820000.0,Americas
Brazil,Denmark,1060000.0,Americas
Brazil,Egypt,69403000.0,Americas
Brazil,Fiji,131000.0,Americas
Brazil,Finland,38562000.0,Americas
Brazil,France,152835000.0,Americas
Brazil,French Guiana,27000.0,Americas
Brazil,Greece,57616000.0,Americas
Brazil,Guatemala,25000.0,Americas
Brazil,Honduras,20000.0,Americas
Brazil,Hungary,85358000.0,Americas
Brazil,Iceland,2574000.0,Americas
Brazil,India,91732000.0,Americas
Brazil,Indonesia,17570000.0,Americas
Brazil,Ireland,1006000.0,Americas
Brazil,Israel,11420000.0,Americas
Brazil,Italy,230964000.0,Americas
Brazil,Jamaica,6237000.0,Americas
Brazil,Japan,359053000.0,Americas
Brazil,Jordan,4009000.0,Americas
Brazil,Kenya,4193000.0,Americas
Brazil,Kuwait,22213000.0,Americas
Brazil,Malaysia,1605000.0,Americas
Brazil,Martinique,10000.0,Americas
Brazil,Mexico,5315000.0,Americas
Brazil,Morocco,11116000.0,Americas
Brazil,Netherlands,680679000.0,Americas
Brazil,Netherlands Antilles (former),1434000.0,Americas
Brazil,New Zealand,3489000.0,Americas
Brazil,Nigeria,24312000.0,Americas
Brazil,Norway,68921000.0,Americas
Brazil,Oman,9366000.0,Americas
Brazil,Panama,1609000.0,Americas
Brazil,Paraguay,24509000.0,Americas
Brazil,Peru,13393000.0,Americas
Brazil,Philippines,9281000.0,Americas
Brazil,Poland,167373000.0,Americas
Brazil,Portugal,13600000.0,Americas
Brazil,Republic of Korea,7572000.0,Americas
Brazil,Réunion,460000.0,Americas
Brazil,Singapore,6722000.0,Americas
Brazil,Spain,210394000.0,Americas
Brazil,Sri Lanka,4263000.0,Americas
Brazil,Sweden,3613000.0,Americas
Brazil,Switzerland,110207000.0,Americas
Brazil,Syrian Arab Republic,13858000.0,Americas
Brazil,Thailand,169000.0,Americas
Brazil,Trinidad and Tobago,1271000.0,Americas
Brazil,Turkey,26895000.0,Americas
Brazil,United Kingdom,103331000.0,Americas
Brazil,United States of America,1512998000.0,Americas
Brazil,Uruguay,10026000.0,Americas
Brazil,USSR,228747000.0,Americas
Brazil,Venezuela (Bolivarian Republic of),1834000.0,Americas
Brazil,Yugoslav SFR,62073000.0,Americas
Brazil,Zimbabwe,114000.0,Americas
Brunei Darussalam,Japan,38000.0,Asia
Brunei Darussalam,Malaysia,9909000.0,Asia
Brunei Darussalam,Philippines,2000.0,Asia
Brunei Darussalam,Singapore,146000.0,Asia
Brunei Darussalam,Thailand,17000.0,Asia
Bulgaria,Algeria,9388000.0,Europe
Bulgaria,Australia,1280000.0,Europe
Bulgaria,Austria,9689000.0,Europe
Bulgaria,Belgium-Luxembourg,5843000.0,Europe
Bulgaria,Canada,862000.0,Europe
Bulgaria,Cuba,38374000.0,Europe
Bulgaria,Cyprus,275000.0,Europe
Bulgaria,Denmark,87000.0,Europe
Bulgaria,Egypt,863000.0,Europe
Bulgaria,Finland,1701000.0,Europe
Bulgaria,France,11177000.0,Europe
Bulgaria,Greece,2091000.0,Europe
Bulgaria,Hungary,5452000.0,Europe
Bulgaria,Italy,12060000.0,Europe
Bulgaria,Japan,1650000.0,Europe
Bulgaria,Jordan,9717000.0,Europe
Bulgaria,Kuwait,4050000.0,Europe
Bulgaria,Netherlands,1273000.0,Europe
Bulgaria,New Zealand,76000.0,Europe
Bulgaria,Nigeria,1000.0,Europe
Bulgaria,Norway,114000.0,Europe
Bulgaria,Philippines,37000.0,Europe
Bulgaria,Poland,17993000.0,Europe
Bulgaria,Portugal,322000.0,Europe
Bulgaria,Singapore,36000.0,Europe
Bulgaria,Sweden,4252000.0,Europe
Bulgaria,Switzerland,2104000.0,Europe
Bulgaria,Syrian Arab Republic,6102000.0,Europe
Bulgaria,United Kingdom,4561000.0,Europe
Bulgaria,United States of America,24844000.0,Europe
Bulgaria,USSR,843445000.0,Europe
Bulgaria,Yugoslav SFR,8342000.0,Europe
Cabo Verde,Portugal,1029000.0,Africa
Cameroon,Algeria,8720000.0,Africa
Cameroon,Austria,1000.0,Africa
Cameroon,Belgium-Luxembourg,2986000.0,Africa
Cameroon,Brazil,156000.0,Africa
Cameroon,"China, Taiwan Province of",5311000.0,Africa
Cameroon,Denmark,527000.0,Africa
Cameroon,France,77986000.0,Africa
Cameroon,Hungary,1217000.0,Africa
Cameroon,Ireland,226000.0,Africa
Cameroon,Israel,408000.0,Africa
Cameroon,Italy,34894000.0,Africa
Cameroon,Japan,12175000.0,Africa
Cameroon,Morocco,20000.0,Africa
Cameroon,Netherlands,170950000.0,Africa
Cameroon,Nigeria,4822000.0,Africa
Cameroon,Portugal,1363000.0,Africa
Cameroon,Republic of Korea,228000.0,Africa
Cameroon,Spain,11153000.0,Africa
Cameroon,Switzerland,33000.0,Africa
Cameroon,Turkey,59000.0,Africa
Cameroon,United Kingdom,2319000.0,Africa
Cameroon,United States of America,5297000.0,Africa
Cameroon,Uruguay,67000.0,Africa
Cameroon,USSR,20956000.0,Africa
Cameroon,Venezuela (Bolivarian Republic of),57000.0,Africa
Canada,Algeria,99405000.0,Americas
Canada,Argentina,1939000.0,Americas
Canada,Australia,16894000.0,Americas
Canada,Austria,1317000.0,Americas
Canada,Bahamas,5278000.0,Americas
Canada,Bangladesh,40031000.0,Americas
Canada,Barbados,6576000.0,Americas
Canada,Belgium-Luxembourg,46789000.0,Americas
Canada,Belize,730000.0,Americas
Canada,Brazil,107778000.0,Americas
Canada,Bulgaria,31878000.0,Americas
Canada,Cameroon,108000.0,Americas
Canada,Chile,1173000.0,Americas
Canada,"China, Hong Kong SAR",26973000.0,Americas
Canada,"China, Taiwan Province of",89206000.0,Americas
Canada,Colombia,21248000.0,Americas
Canada,Costa Rica,782000.0,Americas
Canada,Cuba,209427000.0,Americas
Canada,Cyprus,4591000.0,Americas
Canada,Denmark,6169000.0,Americas
Canada,Egypt,47396000.0,Americas
Canada,Fiji,5000.0,Americas
Canada,Finland,2971000.0,Americas
Canada,France,40820000.0,Americas
Canada,French Guiana,13000.0,Americas
Canada,Greece,6463000.0,Americas
Canada,Greenland,329000.0,Americas
Canada,Guatemala,1099000.0,Americas
Canada,Honduras,2168000.0,Americas
Canada,Hungary,3000000.0,Americas
Canada,Iceland,2014000.0,Americas
Canada,India,42280000.0,Americas
Canada,Indonesia,32284000.0,Americas
Canada,Ireland,3689000.0,Americas
Canada,Israel,21562000.0,Americas
Canada,Italy,92915000.0,Americas
Canada,Jamaica,8977000.0,Americas
Canada,Japan,861631000.0,Americas
Canada,Jordan,1532000.0,Americas
Canada,Kenya,446000.0,Americas
Canada,Kuwait,628000.0,Americas
Canada,Malaysia,4833000.0,Americas
Canada,Mexico,68160000.0,Americas
Canada,Morocco,4499000.0,Americas
Canada,Netherlands,90262000.0,Americas
Canada,Netherlands Antilles (former),1917000.0,Americas
Canada,New Zealand,4854000.0,Americas
Canada,Nigeria,7852000.0,Americas
Canada,Norway,9593000.0,Americas
Canada,Oman,28000.0,Americas
Canada,Panama,2485000.0,Americas
Canada,Papua New Guinea,23000.0,Americas
Canada,Paraguay,387000.0,Americas
Canada,Peru,40214000.0,Americas
Canada,Philippines,4120000.0,Americas
Canada,Poland,5621000.0,Americas
Canada,Portugal,53899000.0,Americas
Canada,Republic of Korea,100339000.0,Americas
Canada,Singapore,9372000.0,Americas
Canada,Spain,18402000.0,Americas
Canada,Sri Lanka,9159000.0,Americas
Canada,Sweden,9154000.0,Americas
Canada,Switzerland,10942000.0,Americas
Canada,Syrian Arab Republic,6733000.0,Americas
Canada,Thailand,2303000.0,Americas
Canada,Trinidad and Tobago,18351000.0,Americas
Canada,Turkey,701000.0,Americas
Canada,United Kingdom,203217000.0,Americas
Canada,United States of America,2181533000.0,Americas
Canada,Uruguay,5128000.0,Americas
Canada,USSR,686853000.0,Americas
Canada,Venezuela (Bolivarian Republic of),40107000.0,Americas
Canada,Yugoslav SFR,610000.0,Americas
Canada,Zimbabwe,191000.0,Americas
Chile,Argentina,16930000.0,Americas
Chile,Australia,26000.0,Americas
Chile,Austria,15000.0,Americas
Chile,Belgium-Luxembourg,3551000.0,Americas
Chile,Brazil,41018000.0,Americas
Chile,Canada,3119000.0,Americas
Chile,"China, Hong Kong SAR",6262000.0,Americas
Chile,"China, Taiwan Province of",6711000.0,Americas
Chile,Colombia,8918000.0,Americas
Chile,Costa Rica,161000.0,Americas
Chile,Denmark,1122000.0,Americas
Chile,Finland,1042000.0,Americas
Chile,France,6686000.0,Americas
Chile,Guatemala,720000.0,Americas
Chile,Indonesia,329000.0,Americas
Chile,Ireland,173000.0,Americas
Chile,Israel,296000.0,Americas
Chile,Italy,12837000.0,Americas
Chile,Japan,30095000.0,Americas
Chile,Jordan,104000.0,Americas
Chile,Kuwait,7484000.0,Americas
Chile,Malaysia,50000.0,Americas
Chile,Mexico,783000.0,Americas
Chile,Netherlands,55944000.0,Americas
Chile,New Zealand,38000.0,Americas
Chile,Norway,25000.0,Americas
Chile,Panama,3652000.0,Americas
Chile,Paraguay,2159000.0,Americas
Chile,Peru,24710000.0,Americas
Chile,Philippines,86000.0,Americas
Chile,Poland,8000.0,Americas
Chile,Portugal,844000.0,Americas
Chile,Republic of Korea,1952000.0,Americas
Chile,Singapore,4423000.0,Americas
Chile,Spain,4567000.0,Americas
Chile,Sweden,6664000.0,Americas
Chile,Switzerland,6174000.0,Americas
Chile,Thailand,1409000.0,Americas
Chile,United Kingdom,17609000.0,Americas
Chile,United States of America,249960000.0,Americas
Chile,Uruguay,2668000.0,Americas
Chile,Venezuela (Bolivarian Republic of),10447000.0,Americas
"China, Hong Kong SAR",Algeria,5000.0,Asia
"China, Hong Kong SAR",Argentina,115000.0,Asia
