reporter,partner,weight,region
Australia,Portugal,4828000.0,Oceania
Australia,Republic of Korea,355908000.0,Oceania
Australia,Romania,278000.0,Oceania
Australia,Seychelles,1679000.0,Oceania
Australia,Singapore,260513000.0,Oceania
Australia,Slovenia,340000.0,Oceania
Australia,South Africa,102555000.0,Oceania
Australia,Spain,46553000.0,Oceania
Australia,Sri Lanka,43793000.0,Oceania
Australia,Sweden,22568000.0,Oceania
Australia,Switzerland,32501000.0,Oceania
Australia,Thailand,249152000.0,Oceania
Australia,Togo,8000.0,Oceania
Australia,Trinidad and Tobago,2684000.0,Oceania
Australia,Tunisia,296000.0,Oceania
Australia,Turkey,105841000.0,Oceania
Australia,Uganda,10000.0,Oceania
Australia,United Kingdom,418816000.0,Oceania
Australia,United States of America,679377000.0,Oceania
Australia,Uruguay,2358000.0,Oceania
Australia,Venezuela (Bolivarian Republic of),116000.0,Oceania
Australia,Zimbabwe,4648000.0,Oceania
Austria,Albania,490000.0,Europe
Austria,Argentina,1390000.0,Europe
Austria,Australia,1197000.0,Europe
Austria,Belgium-Luxembourg,19300000.0,Europe
Austria,Benin,237000.0,Europe
Austria,Brazil,1929000.0,Europe
Austria,Burkina Faso,24000.0,Europe
Austria,Cameroon,34000.0,Europe
Austria,Canada,1828000.0,Europe
Austria,Chile,93000.0,Europe
Austria,"China, Hong Kong SAR",2139000.0,Europe
Austria,"China, mainland",374000.0,Europe
Austria,"China, Taiwan Province of",3420000.0,Europe
Austria,Colombia,56000.0,Europe
Austria,Costa Rica,156000.0,Europe
Austria,Croatia,67516000.0,Europe
Austria,Cyprus,3426000.0,Europe
Austria,Czechia,84476000.0,Europe
Austria,Denmark,12605000.0,Europe
Austria,Ecuador,9000.0,Europe
Austria,Egypt,799000.0,Europe
Austria,Finland,8056000.0,Europe
Austria,France,64635000.0,Europe
Austria,Germany,808997000.0,Europe
Austria,Greece,21238000.0,Europe
Austria,Guatemala,33000.0,Europe
Austria,Guinea,10950000.0,Europe
Austria,Hungary,66168000.0,Europe
Austria,Iceland,384000.0,Europe
Austria,India,368000.0,Europe
Austria,Indonesia,973000.0,Europe
Austria,Ireland,921000.0,Europe
Austria,Italy,557761000.0,Europe
Austria,Japan,23370000.0,Europe
Austria,Jordan,375000.0,Europe
Austria,Kenya,64000.0,Europe
Austria,Kuwait,1467000.0,Europe
Austria,Lithuania,4986000.0,Europe
Austria,Malaysia,567000.0,Europe
Austria,Mauritius,1047000.0,Europe
Austria,Morocco,295000.0,Europe
Austria,Netherlands,62292000.0,Europe
Austria,New Zealand,479000.0,Europe
Austria,Norway,4641000.0,Europe
Austria,Oman,343000.0,Europe
Austria,Pakistan,348000.0,Europe
Austria,Panama,57000.0,Europe
Austria,Paraguay,216000.0,Europe
Austria,Peru,86000.0,Europe
Austria,Philippines,199000.0,Europe
Austria,Poland,50038000.0,Europe
Austria,Portugal,2454000.0,Europe
Austria,Republic of Korea,2041000.0,Europe
Austria,Republic of Moldova,177000.0,Europe
Austria,Romania,57351000.0,Europe
Austria,Rwanda,24000.0,Europe
Austria,Serbia and Montenegro,21981000.0,Europe
Austria,Singapore,1228000.0,Europe
Austria,Slovenia,84143000.0,Europe
Austria,South Africa,997000.0,Europe
Austria,Spain,30873000.0,Europe
Austria,Sri Lanka,711000.0,Europe
Austria,Sweden,21231000.0,Europe
Austria,Switzerland,138310000.0,Europe
Austria,Thailand,2003000.0,Europe
Austria,Tunisia,31000.0,Europe
Austria,Turkey,14401000.0,Europe
Austria,United Kingdom,42717000.0,Europe
Austria,United States of America,28798000.0,Europe
Austria,Uruguay,57000.0,Europe
Austria,Zimbabwe,20000.0,Europe
Barbados,Australia,147000.0,Americas
Barbados,Belgium-Luxembourg,319000.0,Americas
Barbados,Belize,812000.0,Americas
Barbados,Brazil,152000.0,Americas
Barbados,Canada,3243000.0,Americas
Barbados,Chile,28000.0,Americas
Barbados,"China, Hong Kong SAR",13000.0,Americas
Barbados,Colombia,5000.0,Americas
Barbados,Costa Rica,27000.0,Americas
Barbados,Cyprus,48000.0,Americas
Barbados,Finland,50000.0,Americas
Barbados,France,665000.0,Americas
Barbados,Germany,100000.0,Americas
Barbados,Guatemala,27000.0,Americas
Barbados,Honduras,2000.0,Americas
Barbados,Ireland,15000.0,Americas
Barbados,Italy,196000.0,Americas
Barbados,Japan,185000.0,Americas
Barbados,Malaysia,130000.0,Americas
Barbados,Netherlands,110000.0,Americas
Barbados,New Zealand,2000.0,Americas
Barbados,Panama,795000.0,Americas
Barbados,Paraguay,23000.0,Americas
Barbados,Singapore,35000.0,Americas
Barbados,South Africa,1000.0,Americas
Barbados,Spain,120000.0,Americas
Barbados,Sweden,9000.0,Americas
Barbados,Switzerland,4000.0,Americas
Barbados,Trinidad and Tobago,6816000.0,Americas
Barbados,United Kingdom,39608000.0,Americas
Barbados,United States of America,4143000.0,Americas
Barbados,Venezuela (Bolivarian Republic of),22680000.0,Americas
Belgium-Luxembourg,Albania,14210000.0,Europe
Belgium-Luxembourg,Algeria,112370000.0,Europe
Belgium-Luxembourg,Argentina,6302000.0,Europe
Belgium-Luxembourg,Australia,24689000.0,Europe
Belgium-Luxembourg,Austria,158590000.0,Europe
Belgium-Luxembourg,Barbados,47000.0,Europe
Belgium-Luxembourg,Belize,1000.0,Europe
Belgium-Luxembourg,Benin,5378000.0,Europe
Belgium-Luxembourg,Bolivia (Plurinational State of),251000.0,Europe
Belgium-Luxembourg,Brazil,92908000.0,Europe
Belgium-Luxembourg,Burkina Faso,625000.0,Europe
Belgium-Luxembourg,Cameroon,7387000.0,Europe
Belgium-Luxembourg,Canada,41375000.0,Europe
Belgium-Luxembourg,Central African Republic,76000.0,Europe
Belgium-Luxembourg,Chile,15766000.0,Europe
Belgium-Luxembourg,"China, Hong Kong SAR",34791000.0,Europe
Belgium-Luxembourg,"China, Macao SAR",84000.0,Europe
Belgium-Luxembourg,"China, mainland",18643000.0,Europe
Belgium-Luxembourg,"China, Taiwan Province of",34090000.0,Europe
Belgium-Luxembourg,Colombia,6212000.0,Europe
Belgium-Luxembourg,Comoros,1463000.0,Europe
Belgium-Luxembourg,Costa Rica,1047000.0,Europe
Belgium-Luxembourg,Croatia,12471000.0,Europe
Belgium-Luxembourg,Cyprus,10822000.0,Europe
Belgium-Luxembourg,Czechia,44742000.0,Europe
Belgium-Luxembourg,Denmark,135352000.0,Europe
Belgium-Luxembourg,Ecuador,2157000.0,Europe
Belgium-Luxembourg,Egypt,41891000.0,Europe
Belgium-Luxembourg,El Salvador,2675000.0,Europe
Belgium-Luxembourg,Faroe Islands,82000.0,Europe
Belgium-Luxembourg,Finland,80788000.0,Europe
Belgium-Luxembourg,France,4453991000.0,Europe
Belgium-Luxembourg,Germany,3671202000.0,Europe
Belgium-Luxembourg,Greece,154151000.0,Europe
Belgium-Luxembourg,Guatemala,4534000.0,Europe
Belgium-Luxembourg,Guinea,14392000.0,Europe
Belgium-Luxembourg,Honduras,3546000.0,Europe
Belgium-Luxembourg,Hungary,25138000.0,Europe
Belgium-Luxembourg,Iceland,3071000.0,Europe
Belgium-Luxembourg,India,6145000.0,Europe
Belgium-Luxembourg,Indonesia,9084000.0,Europe
Belgium-Luxembourg,Ireland,106456000.0,Europe
Belgium-Luxembourg,Italy,978350000.0,Europe
Belgium-Luxembourg,Japan,155534000.0,Europe
Belgium-Luxembourg,Jordan,14735000.0,Europe
Belgium-Luxembourg,Kenya,5531000.0,Europe
Belgium-Luxembourg,Kuwait,7447000.0,Europe
Belgium-Luxembourg,Lithuania,13344000.0,Europe
Belgium-Luxembourg,Madagascar,3322000.0,Europe
Belgium-Luxembourg,Malaysia,4486000.0,Europe
Belgium-Luxembourg,Mauritius,2036000.0,Europe
Belgium-Luxembourg,Morocco,23314000.0,Europe
Belgium-Luxembourg,Netherlands,4120971000.0,Europe
Belgium-Luxembourg,New Zealand,2244000.0,Europe
Belgium-Luxembourg,Nicaragua,300000.0,Europe
Belgium-Luxembourg,Norway,30628000.0,Europe
Belgium-Luxembourg,Oman,2048000.0,Europe
Belgium-Luxembourg,Pakistan,1560000.0,Europe
Belgium-Luxembourg,Panama,2869000.0,Europe
Belgium-Luxembourg,Paraguay,879000.0,Europe
Belgium-Luxembourg,Peru,8588000.0,Europe
Belgium-Luxembourg,Philippines,7441000.0,Europe
Belgium-Luxembourg,Poland,55133000.0,Europe
Belgium-Luxembourg,Portugal,69686000.0,Europe
Belgium-Luxembourg,Republic of Korea,29613000.0,Europe
Belgium-Luxembourg,Republic of Moldova,2411000.0,Europe
Belgium-Luxembourg,Romania,16170000.0,Europe
Belgium-Luxembourg,Rwanda,9727000.0,Europe
Belgium-Luxembourg,Serbia and Montenegro,9103000.0,Europe
Belgium-Luxembourg,Seychelles,313000.0,Europe
Belgium-Luxembourg,Singapore,32645000.0,Europe
Belgium-Luxembourg,Slovenia,13198000.0,Europe
Belgium-Luxembourg,South Africa,27035000.0,Europe
Belgium-Luxembourg,Spain,333014000.0,Europe
Belgium-Luxembourg,Sri Lanka,5945000.0,Europe
Belgium-Luxembourg,Sweden,129029000.0,Europe
Belgium-Luxembourg,Switzerland,84181000.0,Europe
Belgium-Luxembourg,Thailand,15253000.0,Europe
Belgium-Luxembourg,Togo,4280000.0,Europe
Belgium-Luxembourg,Trinidad and Tobago,205000.0,Europe
Belgium-Luxembourg,Tunisia,10179000.0,Europe
Belgium-Luxembourg,Turkey,50538000.0,Europe
Belgium-Luxembourg,Uganda,1266000.0,Europe
Belgium-Luxembourg,United Kingdom,1219818000.0,Europe
Belgium-Luxembourg,United States of America,156148000.0,Europe
Belgium-Luxembourg,Uruguay,1819000.0,Europe
Belgium-Luxembourg,Venezuela (Bolivarian Republic of),24423000.0,Europe
Belgium-Luxembourg,Zimbabwe,117000.0,Europe
Belize,Barbados,164000.0,Americas
Belize,Canada,4196000.0,Americas
Belize,France,75000.0,Americas
Belize,Germany,3831000.0,Americas
Belize,Guatemala,41000.0,Americas
Belize,Honduras,7000.0,Americas
Belize,Ireland,341000.0,Americas
Belize,Italy,220000.0,Americas
Belize,Japan,42000.0,Americas
Belize,Netherlands,3300000.0,Americas
Belize,Portugal,10000.0,Americas
Belize,Spain,111000.0,Americas
Belize,Trinidad and Tobago,2180000.0,Americas
Belize,United Kingdom,69057000.0,Americas
Belize,United States of America,35919000.0,Americas
Benin,Brazil,20000.0,Africa
Benin,"China, Hong Kong SAR",305000.0,Africa
Benin,"China, mainland",690000.0,Africa
Benin,Colombia,5000.0,Africa
Benin,Denmark,72000.0,Africa
Benin,France,242000.0,Africa
Benin,Iceland,228000.0,Africa
Benin,India,4512000.0,Africa
Benin,Indonesia,38000.0,Africa
Benin,Ireland,232000.0,Africa
Benin,Italy,6077000.0,Africa
Benin,Japan,131000.0,Africa
Benin,Netherlands,418000.0,Africa
Benin,Singapore,204000.0,Africa
Benin,South Africa,2042000.0,Africa
Benin,Spain,3305000.0,Africa
Benin,Togo,350000.0,Africa
Benin,Tunisia,2000.0,Africa
Benin,United Kingdom,309000.0,Africa
Bolivia (Plurinational State of),Argentina,6950000.0,Americas
Bolivia (Plurinational State of),Australia,89000.0,Americas
Bolivia (Plurinational State of),Austria,30000.0,Americas
Bolivia (Plurinational State of),Belgium-Luxembourg,182000.0,Americas
Bolivia (Plurinational State of),Brazil,22969000.0,Americas
Bolivia (Plurinational State of),Canada,83000.0,Americas
Bolivia (Plurinational State of),Chile,29672000.0,Americas
Bolivia (Plurinational State of),"China, Taiwan Province of",1000.0,Americas
Bolivia (Plurinational State of),Colombia,104042000.0,Americas
Bolivia (Plurinational State of),Costa Rica,67000.0,Americas
Bolivia (Plurinational State of),Croatia,49000.0,Americas
Bolivia (Plurinational State of),Czechia,65000.0,Americas
Bolivia (Plurinational State of),Ecuador,4518000.0,Americas
Bolivia (Plurinational State of),France,587000.0,Americas
Bolivia (Plurinational State of),Germany,12085000.0,Americas
Bolivia (Plurinational State of),Italy,345000.0,Americas
Bolivia (Plurinational State of),Japan,2051000.0,Americas
Bolivia (Plurinational State of),Jordan,78000.0,Americas
Bolivia (Plurinational State of),Netherlands,1246000.0,Americas
Bolivia (Plurinational State of),Paraguay,587000.0,Americas
Bolivia (Plurinational State of),Peru,80895000.0,Americas
Bolivia (Plurinational State of),Poland,113000.0,Americas
Bolivia (Plurinational State of),Portugal,145000.0,Americas
Bolivia (Plurinational State of),Republic of Korea,109000.0,Americas
Bolivia (Plurinational State of),Romania,393000.0,Americas
Bolivia (Plurinational State of),Spain,1212000.0,Americas
Bolivia (Plurinational State of),Sweden,21000.0,Americas
Bolivia (Plurinational State of),Switzerland,400000.0,Americas
Bolivia (Plurinational State of),United Kingdom,540000.0,Americas
Bolivia (Plurinational State of),United States of America,17620000.0,Americas
Bolivia (Plurinational State of),Uruguay,4951000.0,Americas
Bolivia (Plurinational State of),Venezuela (Bolivarian Republic of),14000.0,Americas
Botswana,Canada,2000.0,Africa
Botswana,"China, Hong Kong SAR",190000.0,Africa
Botswana,Denmark,2000.0,Africa
Botswana,France,398000.0,Africa
Botswana,Germany,13884000.0,Africa
Botswana,Greece,2863000.0,Africa
Botswana,Italy,6425000.0,Africa
Botswana,Japan,2000.0,Africa
Botswana,Malaysia,10000.0,Africa
Botswana,Netherlands,3529000.0,Africa
Botswana,Norway,6118000.0,Africa
Botswana,Republic of Korea,19000.0,Africa
Botswana,Singapore,164000.0,Africa
Botswana,South Africa,35935000.0,Africa
Botswana,Spain,11000.0,Africa
Botswana,United Kingdom,29131000.0,Africa
Botswana,United States of America,30000.0,Africa
Botswana,Zimbabwe,2970000.0,Africa
Brazil,Albania,4300000.0,Americas
Brazil,Algeria,113164000.0,Americas
Brazil,Argentina,415008000.0,Americas
Brazil,Australia,54503000.0,Americas
Brazil,Austria,28643000.0,Americas
Brazil,Barbados,1258000.0,Americas
Brazil,Belgium-Luxembourg,720602000.0,Americas
Brazil,Belize,222000.0,Americas
Brazil,Benin,19000.0,Americas
Brazil,Bolivia (Plurinational State of),34536000.0,Americas
Brazil,Burkina Faso,1144000.0,Americas
Brazil,Cameroon,1769000.0,Americas
Brazil,Canada,106844000.0,Americas
Brazil,Chile,83941000.0,Americas
Brazil,"China, Hong Kong SAR",166090000.0,Americas
Brazil,"China, Macao SAR",85000.0,Americas
Brazil,"China, mainland",670756000.0,Americas
Brazil,"China, Taiwan Province of",13842000.0,Americas
Brazil,Colombia,12302000.0,Americas
Brazil,Costa Rica,2068000.0,Americas
Brazil,Cyprus,5120000.0,Americas
Brazil,Czechia,9304000.0,Americas
Brazil,Denmark,130665000.0,Americas
Brazil,Ecuador,4559000.0,Americas
Brazil,Egypt,131022000.0,Americas
Brazil,El Salvador,1645000.0,Americas
Brazil,Finland,45578000.0,Americas
Brazil,France,344544000.0,Americas
Brazil,Germany,676383000.0,Americas
Brazil,Greece,105642000.0,Americas
Brazil,Guatemala,1328000.0,Americas
Brazil,Guinea,2246000.0,Americas
Brazil,Honduras,2820000.0,Americas
Brazil,Hungary,72103000.0,Americas
Brazil,Iceland,198000.0,Americas
Brazil,India,24931000.0,Americas
Brazil,Indonesia,88248000.0,Americas
Brazil,Ireland,42689000.0,Americas
Brazil,Italy,532108000.0,Americas
Brazil,Japan,828149000.0,Americas
Brazil,Jordan,73109000.0,Americas
Brazil,Kenya,11662000.0,Americas
Brazil,Kuwait,49402000.0,Americas
Brazil,Lithuania,15954000.0,Americas
Brazil,Madagascar,5416000.0,Americas
Brazil,Malaysia,32385000.0,Americas
Brazil,Mauritius,2000.0,Americas
Brazil,Morocco,100778000.0,Americas
Brazil,Netherlands,2618131000.0,Americas
Brazil,New Zealand,10375000.0,Americas
Brazil,Nicaragua,954000.0,Americas
Brazil,Norway,26329000.0,Americas
Brazil,Oman,9556000.0,Americas
Brazil,Pakistan,45723000.0,Americas
Brazil,Panama,8513000.0,Americas
Brazil,Paraguay,265094000.0,Americas
Brazil,Peru,14908000.0,Americas
Brazil,Philippines,155968000.0,Americas
Brazil,Poland,163477000.0,Americas
Brazil,Portugal,84887000.0,Americas
Brazil,Republic of Korea,173829000.0,Americas
Brazil,Republic of Moldova,39000.0,Americas
Brazil,Romania,85785000.0,Americas
Brazil,Serbia and Montenegro,4009000.0,Americas
Brazil,Seychelles,128000.0,Americas
Brazil,Singapore,68384000.0,Americas
Brazil,Slovenia,70951000.0,Americas
Brazil,South Africa,40466000.0,Americas
Brazil,Spain,493938000.0,Americas
Brazil,Sri Lanka,30570000.0,Americas
Brazil,Sweden,66231000.0,Americas
Brazil,Switzerland,87517000.0,Americas
Brazil,Thailand,41936000.0,Americas
Brazil,Togo,1348000.0,Americas
Brazil,Trinidad and Tobago,12504000.0,Americas
Brazil,Tunisia,39206000.0,Americas
Brazil,Turkey,64626000.0,Americas
Brazil,United Kingdom,427093000.0,Americas
Brazil,United States of America,1446373000.0,Americas
Brazil,Uruguay,186874000.0,Americas
Brazil,Venezuela (Bolivarian Republic of),40254000.0,Americas
Brazil,Zimbabwe,3532000.0,Americas
Burkina Faso,Belgium-Luxembourg,239000.0,Africa
Burkina Faso,Benin,243000.0,Africa
Burkina Faso,"China, mainland",347000.0,Africa
Burkina Faso,France,2347000.0,Africa
Burkina Faso,Germany,54000.0,Africa
Burkina Faso,Greece,12000.0,Africa
Burkina Faso,Guinea,3000.0,Africa
Burkina Faso,India,35000.0,Africa
Burkina Faso,Italy,1000.0,Africa
Burkina Faso,Netherlands,88000.0,Africa
Burkina Faso,Poland,30000.0,Africa
Burkina Faso,Singapore,41000.0,Africa
Burkina Faso,South Africa,2000.0,Africa
Burkina Faso,Switzerland,1072000.0,Africa
Burkina Faso,Togo,3282000.0,Africa
Burkina Faso,United Kingdom,827000.0,Africa
Burkina Faso,United States of America,223000.0,Africa
Cameroon,Algeria,3186000.0,Africa
Cameroon,Belgium-Luxembourg,27939000.0,Africa
Cameroon,Benin,1238000.0,Africa
Cameroon,Brazil,5183000.0,Africa
Cameroon,Canada,861000.0,Africa
Cameroon,Central African Republic,3425000.0,Africa
Cameroon,Chile,23000.0,Africa
Cameroon,"China, Hong Kong SAR",6656000.0,Africa
Cameroon,"China, mainland",22215000.0,Africa
Cameroon,"China, Taiwan Province of",12379000.0,Africa
Cameroon,Denmark,2000.0,Africa
Cameroon,Egypt,84000.0,Africa
Cameroon,France,125815000.0,Africa
Cameroon,Germany,25589000.0,Africa
Cameroon,Greece,1410000.0,Africa
Cameroon,Guinea,123000.0,Africa
Cameroon,India,89000.0,Africa
Cameroon,Indonesia,3789000.0,Africa
Cameroon,Ireland,1902000.0,Africa
Cameroon,Italy,62044000.0,Africa
Cameroon,Japan,1473000.0,Africa
Cameroon,Malaysia,8685000.0,Africa
Cameroon,Morocco,2605000.0,Africa
Cameroon,Netherlands,162409000.0,Africa
Cameroon,Philippines,2218000.0,Africa
Cameroon,Poland,2715000.0,Africa
Cameroon,Portugal,13025000.0,Africa
Cameroon,Singapore,192000.0,Africa
Cameroon,South Africa,3799000.0,Africa
Cameroon,Spain,25674000.0,Africa
Cameroon,Sweden,87000.0,Africa
Cameroon,Switzerland,12000.0,Africa
Cameroon,Thailand,17367000.0,Africa
Cameroon,Togo,350000.0,Africa
Cameroon,Tunisia,5805000.0,Africa
Cameroon,Turkey,995000.0,Africa
Cameroon,United Kingdom,19748000.0,Africa
Cameroon,United States of America,14143000.0,Africa
Canada,Albania,53000.0,Americas
Canada,Algeria,288579000.0,Americas
Canada,Argentina,9561000.0,Americas
Canada,Australia,28008000.0,Americas
Canada,Austria,3290000.0,Americas
Canada,Barbados,7126000.0,Americas
Canada,Belgium-Luxembourg,246810000.0,Americas
Canada,Belize,614000.0,Americas
Canada,Benin,1072000.0,Americas
Canada,Bolivia (Plurinational State of),8318000.0,Americas
Canada,Brazil,287371000.0,Americas
Canada,Cameroon,1586000.0,Americas
Canada,Central African Republic,4000.0,Americas
Canada,Chile,120577000.0,Americas
Canada,"China, Hong Kong SAR",125257000.0,Americas
Canada,"China, Macao SAR",339000.0,Americas
Canada,"China, mainland",853785000.0,Americas
Canada,"China, Taiwan Province of",87807000.0,Americas
Canada,Colombia,157322000.0,Americas
Canada,Costa Rica,7027000.0,Americas
Canada,Croatia,3646000.0,Americas
Canada,Cyprus,2365000.0,Americas
Canada,Czechia,9391000.0,Americas
Canada,Denmark,8332000.0,Americas
Canada,Ecuador,22566000.0,Americas
Canada,Egypt,16127000.0,Americas
Canada,El Salvador,816000.0,Americas
Canada,Finland,10191000.0,Americas
Canada,France,70739000.0,Americas
Canada,Germany,124733000.0,Americas
Canada,Greece,9679000.0,Americas
Canada,Guatemala,24461000.0,Americas
Canada,Guinea,614000.0,Americas
Canada,Honduras,2425000.0,Americas
Canada,Hungary,6634000.0,Americas
Canada,Iceland,1779000.0,Americas
Canada,India,24069000.0,Americas
Canada,Indonesia,262426000.0,Americas
Canada,Ireland,13116000.0,Americas
Canada,Italy,125553000.0,Americas
Canada,Japan,1488560000.0,Americas
Canada,Jordan,847000.0,Americas
